id,productId,color,size,imageId,sku,price,salePrice,costPrice,statusName,status,createdAt,updatedAt
e936f97d-2025-4343-8da1-67b1ead6dbb2,c568bf2b-6677-4902-9e1b-9ac6d3f6d7f2,Thừa Thiên Huế,25g,5ba8aca1-2476-4481-b7f4-a085367d3960,SKU-1928EDEF,64900,26000,15600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e6d7874b-3e11-460d-9591-64ab547d91c3,6bc961ae-4bdb-4926-83f8-e7b4c651d431,,22ml,f812068e-ac0a-4025-9674-62bbd97873ba,SKU-6DCA69EC,36000,25000,15000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
07707d24-37f6-47d9-9ca7-1380efbc5ec8,4ef693d7-d842-4469-85d5-68495c616168,,25g,23bbabdb-9268-4b00-b2db-f8d1d0838df9,SKU-783451AC,18000,12000,7200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
307f9234-ec13-465f-a99f-8815adfa3f6f,39b777a8-2f8d-4df0-9b6f-3e9126b29756,,25g,ec341aa3-8908-4713-87fd-30782d6cba9b,SKU-81387BF3,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d2c26fb2-97f2-4d83-8505-c50085bd4178,91d2be88-3538-4d56-86a7-16c5f1af6dbc,,25ml,3b21dee7-10c8-43da-97bd-54be910e3bf0,SKU-6EDC9CCC,25000,11000,6600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f495369d-3e75-447a-9bb9-bc0aee826f7b,aff37817-423a-4f80-b022-47db5f7a9fc1,,23g,2ef6e0e4-1c27-445a-afcb-f160dc4ea9b3,SKU-C28FCCB8,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
bd6ceb48-6c5f-45a0-83e1-b65baff83c6f,ae32ce38-632e-4555-b554-4aa699f53511,,22ml,0282aed5-50ec-48ea-b11b-3520f21093c9,SKU-F644F734,36000,15000,9000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
27b9e8f4-6d59-4145-bd76-229e3cd57ae7,54d86ec6-96a0-48ff-b78a-cc97a857abd9,,25g,b7fb1f60-7b17-4051-9218-eb01e6162140,SKU-50E0D7DF,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e67d01ba-0e85-474a-864b-c439338af820,4d1def2b-9228-4a91-8d75-c1af66c677bf,,25g,0294d6e8-9168-4975-a9f5-0f58aa3c4c31,SKU-3B06B963,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
4bdb2c93-4b7a-4b97-84d1-b13e2f013ef1,431a4688-2b0f-4db2-bef2-0d4137412125,,25g,c0db7780-6138-43a0-94c5-6be60b1b3c31,SKU-31B410AE,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
604bbdb7-a606-4a54-8026-1c349bcfe734,8626b799-64f2-430c-ad85-608f2f7d196c,,3 Miếng,6f0f5d9e-649d-4bad-a45a-7285c5ad580e,SKU-39E21EDC,26000,23000,13800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
29b4231a-eaf2-4a38-9407-a6dd9fa5b0f8,d9dd634c-f0da-493c-908d-d0d250d55fd9,,23g,af33e271-46de-4b47-9f11-804c0f43f21d,SKU-A7B66C09,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a1c6ef62-d509-49f8-9d46-d396da91c229,a479af86-d32d-4614-b019-a93bfcc2247f,,23g,943d0d2d-1318-48ea-b68f-5e62fd2ac63f,SKU-453DB971,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7b62c88d-039b-4779-a6fb-e556e891e3b7,376b9e64-65a8-45b9-971a-41f3f72bc5ff,,23g,3860c996-f313-4b95-8faa-724c1848a565,SKU-824149C3,150000,88000,52800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
15fa3f0b-c620-4464-a6bf-7dfe00d53e3c,7095329a-36a1-4758-a11f-aee9b7c8560a,,23g,79226568-c465-4958-af6d-a555b4068583,SKU-2BDEBCC1,150000,88000,52800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
4a64be7d-7cd1-4e4e-a6c2-7ce7494d8030,f1f5e179-c74c-46ac-9e89-ff2acb6ff20d,,23g,1db3d28d-be51-4789-8fdc-f8652baa4b31,SKU-E24F6E65,150000,89000,53400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
dbdf452d-bb1b-4c8a-b5d4-a114353a6e4a,933ec214-012f-42e4-8229-be7af68d68b1,,23g,519d0b71-b696-4026-8cda-924e25d281da,SKU-B885CA19,150000,89000,53400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e61b35d9-7828-4c2e-91be-ff8ae3b2c263,8b1461d2-9236-4db5-b8c7-6ef10e0a4567,,23g,fc8d984b-a439-4c7b-9250-188e46c9ddfd,SKU-5F1CD64E,150000,88000,52800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8f1be71d-183b-48fd-8eb3-bd665c3cd669,2b5b3542-3d2d-4686-97f3-31a566d3361c,,26ml,4e757fda-5146-4615-a7ea-e6ecec7e5477,SKU-5AD768D9,67000,44000,26400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
000d6809-8fda-4f62-955a-32accac193ba,f7eadb6f-a531-4b37-bfd7-fcce7484c2f0,,22ml,b7b92f0d-d8a1-46dc-89aa-e7af2e908a3b,SKU-485B90D8,36000,15000,9000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e29d58c3-972a-4e93-aae5-db19deb2e5f5,74d01ec0-0932-463a-a635-8ea4ad53ea80,,25ml,78fb1d0f-5593-4ae9-bfa8-3714ef67325e,SKU-3C43F83C,18000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a15b56c0-a557-444d-be34-e35696faf651,f1f85266-181f-4cde-adc9-74dcfea1e135,,25g,96902e46-9e39-41af-a2ac-b3d5fd76c3b8,SKU-EBA26F72,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
870fbf9f-7d46-4e34-8a09-04bc78556ee9,9d1a4f95-8e5e-4699-90b7-4921339ff82f,,23g,2eefa768-d9a7-4323-903c-14894c5e91df,SKU-11799E98,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
bf82e49f-3df4-4a02-b6ab-c8a977d3f0fe,8c21bca6-77b6-4f86-868f-164950d7aa01,,28g,58c17296-41c0-471e-bcea-bab7bcd250a9,SKU-0F618D34,64900,25000,15000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
476745ae-426a-4c92-b61c-e59245ec6307,ee7719ef-e12f-46fb-b592-b34c05ea1507,,28g,e1e92f59-e17d-47a7-b71c-dbaa38a33e61,SKU-73FC1EF3,64900,25000,15000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d397281c-a6d0-4d19-841d-62ca72600fe2,f358ec51-9fc5-4c8a-9266-4985d68ed489,,23ml,d733e973-b260-47b2-bcf6-9491a5dc3522,SKU-EB71E62D,29000,18000,10800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d0fdc6ed-51ec-4f3a-b07d-3da7ae79502d,10efc64e-cee9-4795-a9ef-fe3a780fc2d5,,4 Miếng,ad4c44f6-7157-481a-854a-364b8fd214bc,SKU-ECC0AE77,27000,24000,14400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8f739b04-adb6-404b-ab07-f03da2926231,cc645ebd-2d99-47c1-9e74-20bc840094c8,,22ml,ecb5d872-964c-4313-858c-a9b7856c373f,SKU-89B01066,36000,15000,9000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c4fd70af-b397-438a-ba50-14317e39090e,fb0c073c-c8a4-44d6-996b-99976605ecb4,,25g,8375a80a-4647-426a-9c3c-5b5bbd3eccf2,SKU-5F654274,55000,34000,20400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
3c75ba50-e03d-4224-a213-806745bd2206,d6b8150a-2140-48cf-bd0b-d73406977cf8,,25g,d8aff537-f910-4bd2-b828-b51537a00706,SKU-C2E9D445,55000,34000,20400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
a8be159f-ee4f-40d0-938e-46e5e4965156,d0acb638-2b59-4798-9413-2a015820eebc,,22ml,1ff6f6bd-1510-4691-9761-7bcea5024807,SKU-244AC181,36000,15000,9000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
942b6e95-0e7c-4ee7-bb5d-48fe510cb213,5eb3f132-7726-477c-b21d-bd5800ff31d1,,15ml,43f5a14e-db86-4fc2-90ec-7f60c7c9c694,SKU-BF23CFBD,15000,13000,7800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9dca5223-2bc4-4949-8cb5-fa3cc4c52bae,96e79395-b513-4dd2-b102-0f2ed920d083,,15ml,605317ad-44c9-4c01-b4d3-15f2eb421d28,SKU-A2ED54CB,15000,13000,7800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e2f0340f-5b22-4a44-933b-30bc866ef43d,458906c6-9cfe-42a3-86c9-63f8348a7455,,110g,fe7749db-8233-48f9-adf4-9d1cdf1b3d02,SKU-06E0E1B1,71000,64000,38400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fce3409e-e44e-4b05-a6d1-1a3f0b445b55,6da38032-0473-4b69-a100-e7ef067c94d9,,23g,3165707b-6507-410b-b00c-df534fd4c319,SKU-BC2E60A2,147000,60000,36000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7aeb6d41-c603-446a-b4b4-fa8d8b41968d,0b630f4c-1b14-4789-b67d-91629990af34,,25g,a72d9878-c3fd-4334-bfc0-270b5724f9ac,SKU-923545C7,14000,12000,7200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
cb5f0729-dc87-488d-a722-e54abaf24117,15a00179-3309-49bd-91db-e61a974be735,,23ml,1388ffe3-3b77-4aaf-bf36-56547ce26f3b,SKU-DD167039,25000,10000,6000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
311ffbed-f0e9-4960-bb61-013da2b904d4,e9e291c2-df3f-4c10-80ae-9810f5d01201,,23ml,d2f8d37e-81c3-4320-b74e-072ceff1de0c,SKU-BEFD445E,25000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
05581987-512b-4262-b56d-9fd6c3ba86b9,b90b0212-fb4f-4008-8cc3-5ccb2ec2423d,,25g,a8557408-1360-4286-a7ca-bddf40379980,SKU-3EBD2CB3,17000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
ea8d23bc-840f-4d25-8a63-85e7fd5c3560,3408f773-06a4-4eff-9af3-0efd6c176399,,25g,a0cb8fa8-7143-4aaa-b2dc-c13a226b0770,SKU-5373B5EF,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9dac057d-1fb5-4c42-ac5e-ced99fc28879,9bea550a-b0c3-473b-b1a1-ef67212d3103,,25g,1ef9be41-d81b-4599-8a3d-f567373b111b,SKU-D274A2B9,15000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b6e099fe-8e1c-4978-a02c-7c27086a3ad6,8f990d75-b0dd-41c3-b9ec-38cf65d2bcd9,,25ml,f1258d21-dcaf-4f5e-8693-d519864fea7e,SKU-3D2FDDAB,39000,30000,18000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fc986404-b44e-4c66-b733-2b5a6228b0b8,50c9aef8-eb59-45fd-8fe2-c934639221ca,,25g,f5e1ad50-a66f-4d3c-8e5a-3fd01799da15,SKU-A2BBBF88,120000,120000,72000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b9fbb9ff-6bea-4f62-8f98-f9358de663d8,5f13f0eb-b1c2-4e51-9925-8623e051ffcd,,65g,09c0222f-2b06-4072-a66d-f25fdebeda78,SKU-5BB726BD,60000,47000,28200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
87f5e0ca-b613-4633-8a4a-557e8672a81c,b7f52a03-5b1b-429f-93cb-16109bbd5ab5,,30ml,93e93587-8047-4eb5-8fda-60b1b3790762,SKU-E746B4A8,30000,16000,9600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
989807a7-6b9d-4965-ae1c-179fbd69aa7b,28671745-0241-44cf-90c1-b3575fe3123a,,28 Miếng,44df14fe-811d-4f09-bce3-2b2c94806c76,SKU-BC915B8F,350000,262000,157200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
d8601709-1ade-4f9d-b9cb-765844ca4bec,94e46df4-f372-4f47-b781-4fc3981215f0,,23ml,6a31c2b9-8d43-404a-8ef4-cbbe48c3974a,SKU-546A8965,25000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8d19368e-d2c7-4af3-89ae-1dd1cd954739,b7e2d7ea-2051-4ed1-9fa7-02b591a3988a,,70ml,914b42d9-e5a5-4417-baa4-3b27adc5e60a,SKU-1AD0E8AB,199000,135000,81000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
90e4a499-fb20-471a-bbc8-13f3d11cad39,5075a5f0-4927-4d96-908f-8374d952e2dd,,28ml,9ada3634-8b93-4ade-9502-8b23addc09ee,SKU-9D1EF931,60000,39000,23400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
6d1cb670-85e9-4f00-8cfd-6f9201f361f9,b8271455-f267-450f-b1d0-6b023b9acad9,,100g,5e8582a3-5a76-44ee-844e-1b27381fb8c0,SKU-D7522653,32000,15000,9000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
49029c40-82cb-4405-89a5-aa30e792155e,9d7b8f17-8926-4a91-acf9-42a53fa6c946,,23g,b05cc2ac-ba7f-48ef-ae83-8f87b6923b25,SKU-F78DAF74,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
834e7b21-1d35-4e9a-8f65-221dda5ed8f5,15dbd199-1138-43e7-b76c-cf14dbe3b5d4,,30g,6b5acfe2-4283-42b8-8ed2-4111fbebb3ea,SKU-AD1B21BA,28000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
1371b329-ae07-4e28-9951-a8e9d1cc830d,839c6550-5980-44a8-9996-1471558edb3b,8g,70ml,15279163-50fe-49c0-977a-5f50c23b2ac6,SKU-F697E21D,1010000,920000,552000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
857cb1c5-74c0-40ed-9ba1-09112619348e,db65ff22-fe15-47e1-8d13-f9eacc6bd057,4 Miếng,27ml,270a9768-9e83-4b52-8842-37eeb5da6b78,SKU-1D89D7E2,398000,325000,195000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
f7b12299-f797-4669-8bd5-73dda43cd561,ec0045b7-77d9-4f49-806e-2e42fae27520,,10 Miếng,24eb9873-bccc-42d8-94da-994e950d7222,SKU-F5EAD717,369000,230000,138000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
357e6003-7e1e-4e0f-bf97-0f2d58bcb70d,451d6e94-6fb2-4c32-b646-d7137aeafdc7,70ml,273ml,0c2b70ec-7e76-411e-8eaf-a54abd6689b6,SKU-7E438A57,444000,263000,157800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
1db4fe37-5144-4f77-a7e7-22e0791fa2fc,98c54a9e-b8f8-4b4e-b933-4304efdcadf6,,30ml,c08abe92-0e58-423a-b18d-1383cf4dd877,SKU-6F22869B,280000,179000,107400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
1b6933e1-0837-426f-8f45-9f06d0c99a23,9076e401-df79-492c-b22f-8b70fc137211,,150g,4d9fd67a-6652-425a-accd-3ffd846757a6,SKU-BBFF595D,195000,195000,117000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
848a82b0-fb74-4eaf-945c-ac51a0171270,8eabe887-df85-43ec-9498-85840b05970c,,25ml,98bf9117-63d4-468f-866a-8064e932ad1f,SKU-708DED76,18000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
090500c2-4775-46ce-9e1d-6d2ba7e547d0,4b7e3890-f994-4183-8b1b-7c7a108e62ff,,25ml,40d342ee-701e-4ee4-9965-9642ce3d74f6,SKU-F39FA2CD,18000,14000,8400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e1960e43-098d-4a5d-9075-f40fddcdcaea,194f969a-d60b-4386-baa2-53ea396a6f3c,,30ml,c21b4871-26b3-4195-b5d9-5ae7af150081,SKU-522B80EE,45000,28000,16800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
152651ba-ab31-4068-8519-38ad498decc8,9d32a267-1a75-49a0-bb25-7d34a44b8345,,20g,b01d818b-bb2c-4cc6-b8d3-1f4d9a1b5822,SKU-934C78B5,50000,50000,30000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fdfdb7d3-bb23-4664-9a83-c61d23366d13,7979e534-5c72-4071-9356-065d89dd2d83,,23g,8a1199e4-3cd2-4588-8633-4e673353755d,SKU-FDD896D2,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
7381d722-652d-4183-b4c2-f90d1713a055,0ee31b26-a573-4286-b3b3-eaec6291c71b,,30ml,c199e048-9d80-474c-8e3d-db21d643c849,SKU-921953AC,280000,179000,107400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
8e44943a-0ef0-4069-884d-c683e2a7caee,40954d10-bbcf-4f0b-bffa-15a294293b91,,70ml,012e356e-c600-4659-985b-44ba22e6a262,SKU-1FBEE89C,398000,233000,139800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
68dc3e01-a443-4753-bbcb-8780fca473a6,ccd9750f-2a0c-4c9d-892d-02592ac5c495,,30ml,e1b456f1-f5fe-4859-bce4-d074dc0f9063,SKU-C95C0303,220000,131000,78600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
87a8b66c-dd98-40d0-9c9e-319a6a797687,fd9123ce-7001-4d37-8b3d-573220d289b5,,23g,4e91c33f-74d1-4297-8499-ca30f6999408,SKU-618F3D40,14000,9000,5400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
fbfe07f6-c363-4fde-967a-a94f12d9ed36,088eebd7-32b1-4154-88dd-4d1c36055d6c,70ml,120ml,6427cfcd-b894-4a36-a322-1d312933637e,SKU-8F6F4F11,398000,225000,135000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
4620deb4-87a5-474b-be93-e5f5a975606d,0ceab92f-03ea-4b07-b973-b90a0c0a7a30,,20g,e0589e16-da8e-4bbd-8591-bc405224cb22,SKU-69F0F975,50000,50000,30000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9d15174b-bd74-4d78-809e-dccc3e40e379,800c3f94-fb7d-4637-9b3e-a31913b5d9e2,,30ml,0e87a7c7-0e11-460c-9bca-9fdcd1997549,SKU-27D004EF,220000,131000,78600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
5f4b63f5-6759-43fc-b372-d4e627964e4e,a81c9a07-6668-4365-84d1-5cd8b54d8b73,,30ml,5eb360d8-19c7-4045-925e-b0fe1a1db46e,SKU-E821C22C,220000,131000,78600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9b79d9d9-8141-43b4-a498-a17c7986f2ad,85d98237-9a1f-4ed8-b14f-e47dd96d4a73,,20g,5f54154c-537f-4528-9a84-62320fa4dc25,SKU-8BE7E456,50000,50000,30000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
31aeb155-d2c2-45e6-9dc9-1e3cc5ab7549,b5d0ddb0-27e0-4cd2-978e-48bb0fae4810,,30ml,cdc0a9f7-1a6b-42c6-8292-17ff3675287d,SKU-6C2B5BFB,220000,131000,78600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c538ee85-531e-470a-8df6-442bb9884b49,103d01a6-4d0c-4b99-a057-0e219199ce90,,30ml,2471030a-0de2-4661-9b11-abf2ce12be26,SKU-9756EF10,45000,28000,16800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
1773aeea-e233-4409-b9de-69e500fe9e36,c32920ca-4b48-4597-8e1d-108004bf8a44,,25ml,f96dd6a9-c5b0-4bae-bbf8-65703700082b,SKU-497073FC,20000,20000,12000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
2ccd3267-49c7-479f-bfab-ee1bba46b89e,2c4a36f9-3d4e-485a-bdea-79eed823d454,,15g,7bffe79c-d92a-4db9-89f7-1fb675d8c4b1,SKU-16505A90,60000,56000,33600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
995aadb4-5119-4dae-a844-dabf5d0a5c35,f2e191a3-712a-4f0e-814f-490c81db540e,,25ml,144fe4e1-25a0-45a0-8f16-92b7703819a9,SKU-CCDEADFC,39000,21000,12600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
c8af335c-ba3e-4268-affa-88363fa03df4,d4a13857-2d5c-40c4-87d9-25ac4d4b81e3,,100g,7d90063a-260c-4ba2-a8a7-6400b1794803,SKU-6A4BE372,32000,13000,7800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
606715f7-1c7e-4fd9-949a-53b53140995f,5d5f43ee-8a2c-4487-a2e9-8d350bb2409a,,25ml,c275efd1-c24e-455a-ad1e-3d50797d3fe1,SKU-0CEEC08E,29000,20000,12000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
193019f4-935a-4166-aab4-b3d1467fc69c,3a06f18f-e15c-4304-a001-d0718d7e7a3f,,30ml,1acfbf79-25f6-4cce-b93d-cef0c1b0ad72,SKU-0D9C2A2F,220000,131000,78600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
01f50c78-8f05-4d05-ab55-104eae0afa70,eb8780be-8844-443c-be03-c5a336839603,,25ml,955940e8-0157-4b70-a45c-1323bbd17b2d,SKU-9063FA41,29000,20000,12000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
859d5c1f-9b4b-4579-bf5c-2ed9ee6641e7,f539e9f7-0897-40d6-baeb-4576044f2083,05 Hồng Baby,4.7ml,eec83c9d-4a92-4bf3-ad3c-2a3dd9ef3ef5,SKU-2D65678E,238000,156000,93600,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
e84643fa-db5b-47e8-8268-697ad01b27e9,1d791846-46e6-43d9-b421-6b80447bf225,,30g,4d50ec5f-64f4-4ad1-bcbc-c9ce782c6c7a,SKU-CB3D7337,252000,158000,94800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
5236e746-54c7-4413-8266-9f10fef4bbd1,be40a12d-5045-495c-a082-0b7f689c82ed,#21N1 x2 (Mới),15g,ef3c2892-b46c-4f61-94aa-0325b6b5f416,SKU-FF9068CB,1050000,759000,455400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
60acc742-9d1d-401c-97eb-a845c2f3099e,88c9f033-dee6-4fb8-8510-6cde80fdb018,P01 Tông Da Sáng,30g,4927d41b-1481-443c-869e-ee2b745dbc97,SKU-3F82FF55,470000,269000,161400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
9023863a-df47-472e-b64c-74b8ce5777c2,c70a9e03-50ba-4fe6-9933-5f542fd6dc75,,8g,0fab018a-bc45-44b6-a42d-e4eceb82c513,SKU-ED92EA48,430000,230000,138000,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
b0c10a46-b1b4-47ce-996f-66ca9e726273,5654bb4d-9cb5-445b-9724-6edd400d22f0,44 Hồng Sữa,2g,2a16248a-35c7-45e1-ae1f-0fbd9fe96ab4,SKU-F337AE7E,131000,79000,47400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
46cfa3e7-8cd6-4c09-b5ee-fc3adadd9929,88c9f033-dee6-4fb8-8510-6cde80fdb018,P02 Tông Da Tự Nhiên,30g,af0c20a3-5e08-4367-b8ab-7fd7808a13d2,SKU-C90ADE31,470000,247000,148200,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
2c180c4a-3544-468c-8f4d-36f0e7a748eb,743878c0-19b1-4a08-9919-96791cd7c8b1,ight 6ml,120 L,03ec8a2a-0e53-4064-9c39-65b9c75f403c,SKU-FAC0B278,238000,188000,112800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
684f7354-83fa-4ba8-88ac-ee5d035aa012,b43e419d-e870-4f2b-a1a6-b4a14e7735cb,15 Fair,6.8ml,d456c40c-5518-4bb0-9df2-e02701e0d183,SKU-F36FF792,178000,138000,82800,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
3b216f77-e6e0-424a-9e00-4277118ab597,0260dd50-6366-4f8b-b51b-1424fb66c317,,70ml,4debab00-1088-497b-b35c-5b3681db08c8,SKU-0490E660,165000,139000,83400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
07d4af02-da66-43af-8144-38c0bf90acca,e56b08ae-6ccb-491e-a379-965faeb55f33,No.10 Pink Vanilla Da Trắng Sáng,20g,f5ff6984-e714-4cde-8554-d9bf35b6c884,SKU-C466A92B,420000,264000,158400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
56466e32-eaa2-48c4-b39b-62c0853d0b38,d7ac01c1-dcdc-4559-94a8-31747f6221af,,40ml,3c31305d-823e-4f2b-a4fd-fda750e509ad,SKU-B0B38671,372000,279000,167400,NEW,ACTIVE,2026-04-05T14:45:54.710005,2026-04-05T14:45:54.710005
